Prediction Window (Months),Task,AUROC,AUPRC,Sensitivity,Specificity,F1-Score,Lesion Complexity Score,Stent Type Score,AI Risk Prediction Score,Calibration Score,p-value,AUPRC (Ischemia),AUPRC (Bleeding,AUROC (Ischemia),AUROC (Bleeding),Standard Care EFS (%),AI-Driven EFS (%),Absolute Risk Reduction (ARR %),Relative Risk Reduction (RRR %),p-value
5,Ischemic Event,0.9,0.7,92.5,80.6,86.1,0.19,0.1,0.91,0.914102123,0.003206865,0.74455008,0.684141369,0.759438421,0.753686706,65.63689847,72.96188089,-7.32498242,-11.15985458,0.00383004
34,Bleeding Risk,0.9,0.69,80.6,85.9,83.2,0.69,0.61,0.74,0.904534888,0.00266707,0.663173063,0.655156609,0.843839404,0.755295657,65.53116051,70.11367202,-4.582511517,-6.992874049,0.001289187
18,Bleeding Risk,0.81,0.68,81.3,79.2,80.2,0.6,0.75,0.79,0.921180419,0.004990148,0.733665228,0.612238946,0.827530997,0.756216497,70.21117727,75.58796662,-5.376789348,-7.658024772,0.003992801
35,Ischemic Event,0.9,0.69,84.1,72.2,77.7,0.47,0.71,0.85,0.93810233,0.004056722,0.665151217,0.602090721,0.819676689,0.786320378,65.69099615,70.57045005,-4.879453905,-7.427888435,0.001069636
14,Ischemic Event,0.81,0.79,86.6,72.9,79.2,0.89,0.12,0.87,0.913095431,0.0031385,0.716973681,0.615522326,0.845315999,0.784917545,73.50541715,80.02017302,-6.514755869,-8.862960203,0.002564756
3,Bleeding Risk,0.88,0.67,91.7,71.8,80.5,0.52,0.87,0.65,0.859415345,0.002860779,0.684046354,0.614969948,0.819266019,0.706939054,73.36370757,77.40855599,-4.044848423,-5.51341877,0.003711215
5,Ischemic Event,0.8,0.8,80,83.7,81.8,0.78,0.24,0.72,0.856821434,0.001013252,0.749276441,0.674564809,0.768275112,0.75110432,66.51854406,72.54961384,-6.031069779,-9.066749527,0.004942089
32,Ischemic Event,0.82,0.68,86.9,80,83.3,0.33,0.48,0.82,0.90722258,0.003468658,0.69157251,0.682583952,0.771989787,0.747225415,68.7381242,73.87983818,-5.141713982,-7.480148814,0.004537599
34,Ischemic Event,0.83,0.85,83.8,76.5,80,0.64,0.34,0.86,0.924278454,0.001288126,0.685302976,0.624653297,0.818753926,0.793220682,72.01838794,78.68908698,-6.670699045,-9.262494254,0.004555647
17,Bleeding Risk,0.83,0.68,89.2,83.5,86.3,0.22,0.69,0.69,0.883742761,0.004512838,0.728639185,0.639514736,0.827287511,0.743226208,69.17876799,74.88360735,-5.704839357,-8.246517715,0.002051762
2,Ischemic Event,0.91,0.7,83.1,81.5,82.3,0.27,0.18,0.7,0.90452958,0.001169136,0.729502523,0.602209031,0.84675159,0.710107154,69.03493331,76.22797164,-7.193038327,-10.41941808,0.001751552
6,Ischemic Event,0.91,0.81,91.5,85.2,88.2,0.99,0.9,0.94,0.917808301,0.001648549,0.657444809,0.650885279,0.795658994,0.789499597,71.85890505,78.86886557,-7.009960518,-9.755173019,0.004748202
13,Bleeding Risk,0.82,0.69,86.4,78.5,82.3,0.37,0.11,0.86,0.854823936,0.002561475,0.688251381,0.689305308,0.809497849,0.781622673,68.63633696,73.21769915,-4.581362188,-6.67483492,0.003846763
35,Bleeding Risk,0.85,0.73,80.8,71.7,76,0.74,0.11,0.93,0.850734382,0.001742323,0.671794144,0.682311438,0.782218892,0.799854788,73.91910991,78.93988095,-5.020771034,-6.792250393,0.004595772
13,Ischemic Event,0.78,0.75,86.6,72.5,78.9,0.35,0.56,0.85,0.941084936,0.00462294,0.694112131,0.667104289,0.788919635,0.754879056,67.02439337,74.47132554,-7.446932177,-11.11077893,0.002406586
4,Bleeding Risk,0.79,0.78,85.2,74,79.2,0.35,0.99,0.73,0.870074655,0.004550694,0.695382834,0.662241826,0.810371735,0.741895239,72.47335296,78.87974834,-6.406395373,-8.839656385,0.003181056
23,Bleeding Risk,0.87,0.76,89.4,83,86.1,0.33,0.42,0.88,0.865659125,0.00444082,0.719486305,0.689051809,0.793348188,0.713111966,66.44902692,72.83300891,-6.383981986,-9.607337055,0.002653656
23,Bleeding Risk,0.89,0.71,86.4,76.4,81.1,0.32,0.88,0.94,0.888268572,0.004085299,0.668907215,0.636757952,0.843257223,0.76375272,71.93822974,77.88021647,-5.941986733,-8.25984564,0.004487207
8,Bleeding Risk,0.84,0.79,92.7,85.1,88.7,0.25,0.29,0.83,0.859894707,0.00213655,0.676850153,0.640179448,0.804504701,0.764405358,71.2781164,76.68847732,-5.410360919,-7.590493678,0.002889118
3,Ischemic Event,0.81,0.72,87.4,78.5,82.7,0.13,0.71,0.8,0.871676963,0.003317864,0.674083851,0.617193346,0.846925555,0.758214622,66.04988674,72.83850838,-6.788621644,-10.27802163,0.002037762
36,Bleeding Risk,0.85,0.79,92.6,80.8,86.3,0.35,0.19,0.78,0.931462513,0.003915679,0.701684594,0.685565674,0.819760484,0.76085656,74.08447772,77.23959986,-3.155122139,-4.25881674,0.00448456
8,Bleeding Risk,0.85,0.75,85.2,76.5,80.6,0.56,0.29,0.91,0.923322039,0.003179196,0.668091118,0.633792972,0.841743714,0.73364316,70.36171449,75.65747023,-5.295755732,-7.52647341,0.002267902
23,Bleeding Risk,0.81,0.77,81.4,84.2,82.8,0.88,0.2,0.72,0.870905393,0.004913783,0.65765619,0.643039676,0.810327837,0.770457133,66.3872708,73.45303497,-7.06576417,-10.64325146,0.002597736
8,Bleeding Risk,0.88,0.72,86.2,79.3,82.6,0.82,0.56,0.81,0.939396615,0.003456993,0.670634462,0.64612393,0.786254912,0.702711454,67.8632948,73.58446927,-5.721174466,-8.43044017,0.001869093
9,Ischemic Event,0.85,0.67,87.5,75.3,80.9,0.99,0.14,0.67,0.863642445,0.004967277,0.651545547,0.617057552,0.81905306,0.716371727,66.09409226,71.96674077,-5.872648519,-8.885285081,0.003368072
6,Bleeding Risk,0.87,0.84,82.1,73.6,77.6,0.58,0.62,0.88,0.892436701,0.001839631,0.695031751,0.658994127,0.776379837,0.748309949,67.14463658,72.07170597,-4.927069385,-7.337993972,0.001033125
30,Ischemic Event,0.91,0.77,79.1,79,79,0.55,0.62,0.92,0.930734241,0.001476405,0.695260696,0.652128187,0.801327737,0.746437758,70.76199931,76.94469044,-6.182691125,-8.737304181,0.003167212
34,Bleeding Risk,0.91,0.84,91.8,74.8,82.4,0.58,0.25,0.76,0.894571477,0.001457607,0.661303288,0.69530454,0.783336058,0.700423565,69.67809244,75.32609798,-5.648005538,-8.105855572,0.004492771
15,Ischemic Event,0.82,0.77,87.9,79.9,83.7,0.56,0.59,0.84,0.868181368,0.003271682,0.675406345,0.687463796,0.753757937,0.730300664,71.94025573,79.45926463,-7.519008902,-10.45174058,0.002341126
4,Ischemic Event,0.9,0.8,91.8,84.1,87.8,0.49,0.18,0.73,0.874275852,0.001722511,0.696291585,0.652271894,0.787416006,0.719291823,67.16391336,74.84903361,-7.685120249,-11.44233542,0.002145383
1,Ischemic Event,0.84,0.74,87.8,79.6,83.5,0.63,0.58,0.81,0.928683504,0.003411507,0.73235804,0.654288106,0.804348868,0.716059573,74.48833237,78.58201281,-4.093680443,-5.495733778,0.003332981
11,Bleeding Risk,0.89,0.81,83.7,82.1,82.9,0.63,0.77,0.72,0.926586643,0.003201476,0.691176357,0.646826705,0.821138204,0.723242104,65.19471016,72.14772396,-6.953013798,-10.66499687,0.003674601
17,Bleeding Risk,0.79,0.72,92.1,73.3,81.6,0.66,0.02,0.81,0.896292962,0.004467984,0.73117442,0.668205585,0.826237119,0.7099071,67.93043741,75.91354175,-7.983104345,-11.75188126,0.002638296
1,Ischemic Event,0.86,0.84,91.6,77.9,84.2,0.11,0.95,0.8,0.914505632,0.004222795,0.656584531,0.656868396,0.755226586,0.738776738,71.66169359,74.86662406,-3.204930469,-4.472306345,0.001221556
8,Ischemic Event,0.78,0.78,83.6,79.1,81.3,0.01,0.04,0.69,0.89651106,0.004806277,0.690974165,0.603248093,0.828951434,0.712076702,73.41870248,79.5360489,-6.117346422,-8.332136384,0.002609381
20,Ischemic Event,0.8,0.66,87.1,77.4,82,0.81,0.87,0.66,0.916275454,0.003405227,0.69635571,0.650565439,0.799600561,0.721628947,66.87710718,72.03018175,-5.153074565,-7.705289271,0.001763538
12,Ischemic Event,0.92,0.77,83.3,71.4,76.9,0.11,0.4,0.84,0.89164264,0.003164781,0.679113034,0.683669055,0.797017971,0.787690139,73.23539798,76.96591796,-3.730519981,-5.093875481,0.001232822
12,Ischemic Event,0.82,0.81,87.6,83.1,85.3,0.21,0.63,0.67,0.918041432,0.001456169,0.739772019,0.695730106,0.832804311,0.78521522,68.89574806,75.88402889,-6.988280829,-10.14326867,0.001112128
9,Bleeding Risk,0.87,0.7,81.5,85.6,83.5,0.31,0.15,0.69,0.859724752,0.003118379,0.690115086,0.652390319,0.799877493,0.766204414,66.71583803,70.77463897,-4.058800938,-6.083714239,0.002644379
30,Ischemic Event,0.87,0.73,80.2,83.6,81.9,0.2,0.59,0.83,0.900061234,0.002788761,0.695600495,0.64142771,0.831453483,0.707443456,74.86739407,80.38239028,-5.514996204,-7.366352566,0.002470017
12,Bleeding Risk,0.89,0.82,80.7,71.6,75.9,0.28,0.95,0.7,0.91407737,0.001975586,0.743836211,0.626484924,0.778079262,0.753852826,72.24862565,76.59119964,-4.342573992,-6.010597369,0.004087992
1,Ischemic Event,0.91,0.7,85,77.6,81.1,0.13,0.72,0.74,0.935640617,0.003546981,0.735947047,0.609478572,0.804330744,0.751129627,65.13617561,68.51608447,-3.379908856,-5.188988798,0.003015347
14,Ischemic Event,0.92,0.83,84.5,74.6,79.2,0.08,0.43,0.91,0.940244254,0.004380595,0.747315803,0.66138517,0.763796168,0.728989821,67.14508242,72.95858126,-5.813498841,-8.658115578,0.004682711
14,Bleeding Risk,0.87,0.7,80,80.7,80.3,0.03,0.77,0.81,0.891891274,0.004950591,0.747887424,0.622351699,0.833891298,0.700504286,69.64091608,76.53466993,-6.893753855,-9.898999387,0.002507053
37,Ischemic Event,0.84,0.7,86.4,71.9,78.5,0.6,0.78,0.75,0.893609977,0.002072519,0.717211386,0.608768683,0.827151947,0.759763658,69.77092729,75.85726117,-6.086333886,-8.72330944,0.004259932
5,Bleeding Risk,0.89,0.85,91.3,83.4,87.2,0.74,0.34,0.83,0.922977023,0.003475868,0.659385935,0.642955381,0.81074133,0.739521129,67.91123755,75.0327327,-7.121495149,-10.4864753,0.004717372
6,Ischemic Event,0.81,0.84,84.4,77.9,81,0.72,0.75,0.79,0.876360895,0.002448208,0.73521991,0.676944205,0.777911237,0.754128263,65.61267349,72.94565946,-7.332985968,-11.17617311,0.00487714
34,Ischemic Event,0.9,0.83,81.3,79.3,80.3,0.77,0.47,0.85,0.929391304,0.001754043,0.725453905,0.633389083,0.823203691,0.792196934,69.10412864,75.09662992,-5.992501283,-8.671697916,0.004642186
34,Bleeding Risk,0.88,0.82,91.8,84.5,88,0.24,0.61,0.83,0.899670306,0.001257967,0.73787869,0.602437331,0.7859873,0.721556911,71.86273824,78.17683475,-6.314096513,-8.786328865,0.003825887
12,Bleeding Risk,0.91,0.79,82.8,76.6,79.6,0.14,0.74,0.88,0.88130834,0.004033448,0.743687938,0.62254025,0.787217184,0.737794535,65.30292697,73.08805988,-7.785132904,-11.92156809,0.00463783
15,Bleeding Risk,0.86,0.67,90.7,73,80.9,0.69,0,0.73,0.866802253,0.003675624,0.695963563,0.62788015,0.756159524,0.767853123,73.85259203,81.84911317,-7.996521139,-10.82767838,0.004857936
6,Ischemic Event,0.88,0.67,89.5,76.6,82.5,0.46,0.33,0.93,0.886008695,0.004028854,0.692318089,0.62630845,0.8346586,0.717593716,65.36223726,68.57890541,-3.21666815,-4.921294443,0.003645235
14,Ischemic Event,0.92,0.73,83.6,84.2,83.9,0.09,0.14,0.88,0.89352424,0.00188591,0.678998364,0.645354053,0.802709018,0.769032271,66.59573868,74.22187027,-7.626131591,-11.45138074,0.003097339
6,Bleeding Risk,0.83,0.83,84.1,74,78.7,0.28,0.5,0.86,0.90769545,0.002538471,0.707836718,0.683288055,0.826990539,0.775379413,73.80312121,77.47258412,-3.669462905,-4.97196168,0.002766562
3,Bleeding Risk,0.85,0.85,82.4,76,79.1,0.97,0.84,0.67,0.906424853,0.003848002,0.694255198,0.615006583,0.769207107,0.765670768,74.81812392,79.52635505,-4.708231129,-6.292901883,0.003416708
20,Ischemic Event,0.85,0.71,85.6,84.1,84.8,0.31,0.17,0.75,0.8886581,0.004137604,0.662853987,0.692991522,0.825762403,0.739554738,72.75786127,80.30511643,-7.547255164,-10.373113,0.003143498
2,Ischemic Event,0.89,0.81,83.1,78.2,80.6,0.55,0.12,0.75,0.945761993,0.003360637,0.718714169,0.652228999,0.839857271,0.773952273,67.14194477,70.32383153,-3.181886761,-4.739044679,0.001093891
14,Bleeding Risk,0.84,0.77,79.7,78.2,78.9,0.32,0.44,0.74,0.914704446,0.001364373,0.746729066,0.667132964,0.758665296,0.71786179,67.22884815,73.95285762,-6.72400947,-10.00167288,0.0039923
14,Ischemic Event,0.87,0.66,84.1,80.6,82.3,0.15,0.12,0.9,0.917329515,0.002175276,0.671863926,0.605143185,0.771689795,0.792492242,68.5850824,71.98790901,-3.402826603,-4.961467544,0.00450508
1,Bleeding Risk,0.82,0.73,85,77.6,81.1,0.74,0.77,0.92,0.905681346,0.003897448,0.688225129,0.606342733,0.838165112,0.724458234,71.38814386,77.45847614,-6.070332283,-8.503277932,0.003727922
34,Bleeding Risk,0.82,0.73,85.1,73.4,78.8,0.78,0.89,0.83,0.885928365,0.003913537,0.659262165,0.662672848,0.764855431,0.790724812,73.02318973,78.55940166,-5.536211926,-7.581443575,0.002893902
31,Bleeding Risk,0.89,0.84,79.5,79.9,79.7,0.64,0.42,0.77,0.866962415,0.003339849,0.682280852,0.676051272,0.776665075,0.711162903,65.76975367,72.99839815,-7.228644487,-10.99083406,0.003200213
11,Bleeding Risk,0.9,0.71,81.9,83.8,82.8,0.72,0.56,0.67,0.931068033,0.001648487,0.690992945,0.64785268,0.800160779,0.797712213,71.48779447,74.94314005,-3.455345571,-4.833476254,0.003807229
0,Bleeding Risk,0.86,0.7,89.1,78,83.2,0.87,0.49,0.93,0.944022821,0.003282942,0.700325459,0.676431301,0.808838409,0.756577344,67.66764635,73.5629432,-5.895296851,-8.712135221,0.004444404
6,Bleeding Risk,0.84,0.79,83.4,72.5,77.6,0.48,0.48,0.81,0.880484135,0.0030397,0.677941374,0.646334026,0.821723103,0.710619868,70.90886101,75.18259585,-4.27373483,-6.027081481,0.003538911
20,Bleeding Risk,0.79,0.67,90.9,79.9,85,0.86,0.64,0.9,0.92098471,0.004021616,0.654666308,0.606400786,0.821149289,0.793439098,69.91517277,72.92715057,-3.011977804,-4.308046001,0.004731183
3,Ischemic Event,0.9,0.68,82.4,72.2,77,0.31,0.91,0.75,0.862986538,0.003143193,0.711621246,0.680703897,0.765169588,0.765510321,66.16845647,73.69384354,-7.525387069,-11.37307332,0.002511582
8,Ischemic Event,0.78,0.67,83.8,80.2,82,0.34,0.94,0.89,0.90822227,0.004352334,0.668481753,0.606310649,0.783448393,0.77058152,72.96652915,76.54754133,-3.581012185,-4.907746369,0.002957786
14,Bleeding Risk,0.9,0.75,88.5,85.2,86.8,0.96,0.28,0.94,0.893599528,0.004726777,0.729804905,0.620784085,0.80123952,0.716500723,65.90648872,71.2260126,-5.319523876,-8.07132041,0.00463756
6,Ischemic Event,0.91,0.67,92.5,79.3,85.4,0.21,0.94,0.85,0.864633221,0.001020179,0.732591234,0.662251818,0.795285938,0.748946617,67.53587305,74.9776245,-7.441751448,-11.0189609,0.003175744
21,Bleeding Risk,0.83,0.65,79.3,83.9,81.5,0.13,0.24,0.7,0.868158739,0.002075416,0.668460887,0.640366573,0.815757763,0.744679355,71.39996425,78.73142536,-7.331461114,-10.26815796,0.002945502
2,Ischemic Event,0.9,0.78,84,85.1,84.5,0.11,0.21,0.78,0.930436345,0.00314921,0.665889905,0.695746008,0.849219852,0.788268119,67.50397101,73.7176508,-6.213679794,-9.204910025,0.003834104
22,Ischemic Event,0.92,0.76,79.7,83.5,81.6,0.11,0.67,0.76,0.892997074,0.003562985,0.712110518,0.688327298,0.772728142,0.745897599,66.55252762,71.89516912,-5.342641504,-8.027706378,0.004145147
16,Ischemic Event,0.84,0.71,92.9,85.7,89.2,0.91,0.52,0.82,0.918243206,0.002928201,0.695553686,0.676110062,0.837497758,0.70669769,71.57885253,74.78366429,-3.204811753,-4.477316469,0.002827992
5,Bleeding Risk,0.9,0.75,80.1,76.4,78.2,0.39,0.66,0.66,0.882821284,0.002524575,0.685183261,0.645507425,0.760659642,0.717408829,72.58394839,78.37156755,-5.787619157,-7.973690168,0.003501458
7,Ischemic Event,0.81,0.75,88.9,78.2,83.2,0.61,0.33,0.93,0.856972235,0.004926328,0.656297809,0.623783789,0.764214799,0.707341448,66.64972301,73.67663154,-7.026908526,-10.54304235,0.00360733
6,Ischemic Event,0.91,0.79,92.5,78,84.6,0.99,0.67,0.84,0.867302631,0.001818774,0.660374502,0.641889389,0.804804581,0.768129288,67.7287333,70.77607699,-3.047343697,-4.499336616,0.001886401
0,Ischemic Event,0.82,0.69,88.6,71.5,79.1,0.64,0.63,0.9,0.922284093,0.002587199,0.69882422,0.607605289,0.779786708,0.721648579,67.58841958,73.98933484,-6.400915256,-9.470431911,0.004313643
10,Ischemic Event,0.84,0.79,88,82.1,84.9,0.81,0.59,0.88,0.919095976,0.001161337,0.745370996,0.685973315,0.819553956,0.716371266,70.13352489,76.40443485,-6.270909964,-8.941387124,0.00255679
12,Ischemic Event,0.83,0.84,79.4,78.7,79,0.3,0.32,0.83,0.858143158,0.002463282,0.650427392,0.687294648,0.815780309,0.742495513,70.70231036,73.85637073,-3.154060376,-4.461042871,0.003475868
0,Ischemic Event,0.81,0.68,85.1,73.6,78.9,0.05,0.72,0.71,0.922514162,0.002143867,0.674695568,0.667898223,0.840920033,0.706807654,73.07442022,76.08231892,-3.007898707,-4.116212894,0.001639413
30,Ischemic Event,0.81,0.72,82.8,75.9,79.2,0.07,0.49,0.81,0.88052381,0.001708828,0.68903918,0.61943962,0.819328964,0.731235122,69.82686789,75.11800933,-5.291141439,-7.577515072,0.003858448
19,Bleeding Risk,0.91,0.84,90.5,84,87.1,0.59,0.97,0.86,0.862542938,0.002923755,0.712583359,0.608192665,0.837434826,0.775426311,72.35450745,78.06305499,-5.708547536,-7.889691654,0.004058891
5,Bleeding Risk,0.86,0.68,92.6,78,84.7,0.22,0.1,0.86,0.933338711,0.001182203,0.678378357,0.61969327,0.762130399,0.764910616,70.53184567,75.40557281,-4.873727132,-6.909966817,0.004830854
30,Bleeding Risk,0.92,0.75,85.5,79.4,82.3,0.85,0.48,0.69,0.866972005,0.003229657,0.708960926,0.62226212,0.83502683,0.744816332,74.57517611,81.28058293,-6.705406823,-8.991472998,0.002902113
23,Ischemic Event,0.86,0.82,87.3,83.6,85.4,0.97,0.98,0.73,0.877541443,0.001466202,0.720415434,0.614154886,0.79766927,0.702205284,74.26509389,78.36894464,-4.103850753,-5.525948381,0.001829541
7,Ischemic Event,0.86,0.82,91.2,77.3,83.7,0.8,0,0.79,0.930024535,0.002111764,0.681036234,0.688786077,0.820133846,0.754732881,73.45785252,78.37462123,-4.916768703,-6.693319413,0.00184593
18,Bleeding Risk,0.86,0.74,82.2,79.9,81,0.28,0.87,0.69,0.88884778,0.003112768,0.674153639,0.65076142,0.779073146,0.723009412,70.39848577,75.84543235,-5.446946579,-7.737306449,0.003484889
4,Bleeding Risk,0.9,0.71,82.7,73.9,78.1,0.92,0.87,0.79,0.916255766,0.00385607,0.734232989,0.644617111,0.84989004,0.784936074,72.89183997,75.97754774,-3.085707764,-4.233269136,0.002435859
30,Bleeding Risk,0.86,0.85,86.1,76.5,81,0.85,0.23,0.79,0.874408062,0.001116588,0.703794939,0.67634652,0.830111609,0.712329664,67.56847752,72.88237913,-5.313901608,-7.864468466,0.003010547
30,Ischemic Event,0.9,0.73,83,83.1,83,0.5,0.1,0.74,0.917174101,0.004431209,0.687063195,0.612323229,0.790862535,0.723179134,71.98291563,75.11474437,-3.13182874,-4.350794508,0.004595664
4,Bleeding Risk,0.79,0.7,81.5,85.7,83.5,0.28,0.89,0.81,0.926780006,0.003627126,0.662457039,0.666889475,0.774089532,0.750880521,72.50342808,75.73426259,-3.23083451,-4.45611276,0.004250606
3,Ischemic Event,0.84,0.77,80.9,72.5,76.5,0.5,0.56,0.78,0.906488445,0.004265297,0.664381866,0.648361825,0.796294745,0.761912875,65.62035683,69.47484456,-3.854487726,-5.873920704,0.003273175
6,Ischemic Event,0.89,0.83,82.6,71.8,76.8,0.91,0.9,0.9,0.931628612,0.004789307,0.712747339,0.695863415,0.842493287,0.749843096,73.84112984,80.95826902,-7.117139177,-9.638448372,0.001912113
0,Ischemic Event,0.8,0.72,82.7,72.1,77,0.24,0.8,0.91,0.895901439,0.002447497,0.668436524,0.601770095,0.805062616,0.707589541,70.35713679,77.0963081,-6.739171309,-9.578518422,0.004324551
32,Bleeding Risk,0.88,0.73,84.2,77.9,80.9,0.07,0.53,0.78,0.923977373,0.002153088,0.709271907,0.601152849,0.837919985,0.790429363,72.26896209,78.54616626,-6.277204167,-8.685892235,0.002429798
35,Ischemic Event,0.9,0.71,86.1,85.7,85.9,0.95,0.42,0.71,0.863847251,0.002932468,0.731450388,0.639812451,0.767447755,0.771838701,66.87530534,70.81984467,-3.944539334,-5.898349643,0.002119962
1,Bleeding Risk,0.85,0.7,88.6,83.4,85.9,0.55,0.66,0.76,0.893621225,0.003486598,0.719086413,0.630866885,0.768492628,0.757033771,69.63658028,74.91133364,-5.274753352,-7.574687515,0.001135236
36,Ischemic Event,0.89,0.79,85,77,80.8,0.55,0.05,0.88,0.891459275,0.00488279,0.698799572,0.663976407,0.831707967,0.719630771,66.79239847,73.4407253,-6.648326823,-9.953717751,0.004216491
1,Bleeding Risk,0.83,0.83,91,80.5,85.4,0.93,0.33,0.68,0.869360734,0.004042148,0.70023253,0.626651757,0.79243856,0.709543499,71.53059193,78.26681017,-6.736218233,-9.417254983,0.003710569
12,Ischemic Event,0.84,0.77,91.4,82.8,86.9,0.86,0.06,0.69,0.882595238,0.003189234,0.670756121,0.687762379,0.751891365,0.701025507,68.58521254,75.74408069,-7.158868159,-10.43791788,0.004564313
18,Ischemic Event,0.88,0.75,82,83.6,82.8,0.13,0.47,0.65,0.926545555,0.003924047,0.722263536,0.664469094,0.78803721,0.738575959,65.52676236,73.06225922,-7.535496864,-11.49987668,0.004990653
36,Ischemic Event,0.8,0.73,80.8,80.7,80.7,0.3,0.41,0.73,0.881172402,0.001753763,0.68688849,0.646264128,0.798741984,0.78704367,67.9682476,74.64140142,-6.673153819,-9.818046006,0.004238142
0,Bleeding Risk,0.79,0.82,79.9,72.8,76.2,0.87,0.48,0.66,0.933228672,0.002524481,0.682755949,0.678115262,0.810442484,0.756628661,71.12586045,74.42197784,-3.296117385,-4.63420388,0.003060305
36,Bleeding Risk,0.82,0.8,84.4,77.8,81,0.61,0.46,0.95,0.888944799,0.003881525,0.674734255,0.681897965,0.83767725,0.769640961,69.45628096,77.36036519,-7.904084238,-11.37994164,0.00445057
35,Ischemic Event,0.91,0.77,83.8,73.7,78.4,0.48,0.36,0.88,0.899779665,0.002353248,0.704842649,0.630446274,0.757051828,0.700633993,74.31590172,79.58023823,-5.264336517,-7.08372824,0.001081475
32,Bleeding Risk,0.9,0.7,89.1,79.4,84,0.55,0.14,0.66,0.866079174,0.004110611,0.654792215,0.653059612,0.8447188,0.764000114,70.02155969,76.08048294,-6.058923251,-8.652939578,0.003772001
6,Bleeding Risk,0.84,0.84,85.7,85,85.3,0.28,0.37,0.9,0.949745361,0.00363972,0.706399109,0.617014907,0.808928567,0.730718847,67.9586396,75.0226231,-7.063983501,-10.39453341,0.001214479
7,Bleeding Risk,0.79,0.65,92,76.5,83.5,0.54,0.96,0.78,0.934776105,0.004736414,0.745018363,0.600302938,0.773609665,0.715200962,69.74385644,77.54584168,-7.801985237,-11.18662723,0.001790132
8,Bleeding Risk,0.83,0.73,88.9,75.2,81.5,0.33,0.35,0.93,0.914693064,0.003021173,0.743998067,0.673520264,0.815264435,0.72637866,71.77268453,74.9159472,-3.143262669,-4.379469277,0.001850894
24,Bleeding Risk,0.88,0.82,92.7,77.1,84.2,0.03,0.32,0.83,0.914651982,0.004513268,0.741546117,0.675605171,0.7643043,0.703136918,74.15076062,77.70246158,-3.551700966,-4.789837537,0.00214169
7,Ischemic Event,0.85,0.8,81.7,82.2,81.9,0.32,0.98,0.85,0.85514967,0.002288376,0.738386916,0.692439516,0.812392011,0.737134207,67.35399299,73.07178385,-5.717790865,-8.48916391,0.002981889
13,Ischemic Event,0.8,0.65,90.9,79.5,84.8,0.26,0.63,0.7,0.920304516,0.002877018,0.733946111,0.675545428,0.791150742,0.712854929,68.6838725,74.12275826,-5.438885769,-7.918723233,0.003376672
